Geography,Labour force st,Total - Age groups,  15 to 24 years,    15 to 19 years,    20 to 24 years,  25 to 64 years,    25 to 44 years,    45 to 64 years,  65 years and over
4711022,Total - Labour force status,45.0,0.0,0.0,0.0,20.0,0.0,0.0,25.0
4711022,  In the labour force,30.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
4711022,    Employed,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
4711022,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711022,  Not in the labour force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711022,Participation rate,66.7,0.0,0.0,0.0,100.0,0.0,0.0,0.0
4711022,Employment rate,66.7,0.0,0.0,0.0,100.0,0.0,0.0,0.0
4711022,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711026,Total - Labour force status,345.0,100.0,60.0,35.0,200.0,80.0,120.0,45.0
4711026,  In the labour force,325.0,90.0,55.0,40.0,190.0,70.0,115.0,40.0
4711026,    Employed,325.0,95.0,55.0,40.0,190.0,75.0,115.0,45.0
4711026,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711026,  Not in the labour force,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711026,Participation rate,94.2,90.0,91.7,100.0,95.0,87.5,95.8,88.9
4711026,Employment rate,94.2,95.0,91.7,100.0,95.0,93.8,95.8,100.0
4711026,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711027,Total - Labour force status,1700.0,150.0,100.0,55.0,975.0,445.0,525.0,575.0
4711027,  In the labour force,1040.0,95.0,45.0,45.0,865.0,375.0,485.0,85.0
4711027,    Employed,1030.0,90.0,45.0,45.0,855.0,375.0,485.0,80.0
4711027,    Unemployed,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711027,  Not in the labour force,660.0,60.0,50.0,0.0,110.0,70.0,45.0,495.0
4711027,Participation rate,61.2,63.3,45.0,81.8,88.7,84.3,92.4,14.8
4711027,Employment rate,60.6,60.0,45.0,81.8,87.7,84.3,92.4,13.9
4711027,Unemployment rate,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711028,Total - Labour force status,60.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0
4711028,  In the labour force,45.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0
4711028,    Employed,35.0,0.0,0.0,0.0,30.0,0.0,25.0,0.0
4711028,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711028,  Not in the labour force,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711028,Participation rate,75.0,0.0,0.0,0.0,70.0,0.0,70.0,0.0
4711028,Employment rate,58.3,0.0,0.0,0.0,60.0,0.0,50.0,0.0
4711028,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711031,Total - Labour force status,265.0,60.0,45.0,0.0,165.0,80.0,80.0,40.0
4711031,  In the labour force,220.0,50.0,40.0,0.0,145.0,85.0,65.0,20.0
4711031,    Employed,220.0,50.0,40.0,0.0,145.0,80.0,60.0,25.0
4711031,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711031,  Not in the labour force,45.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0
4711031,Participation rate,83.0,83.3,88.9,0.0,87.9,100.0,81.2,50.0
4711031,Employment rate,83.0,83.3,88.9,0.0,87.9,100.0,75.0,62.5
4711031,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711032,Total - Labour force status,435.0,50.0,30.0,25.0,310.0,145.0,165.0,80.0
4711032,  In the labour force,250.0,0.0,0.0,0.0,220.0,115.0,110.0,0.0
4711032,    Employed,215.0,0.0,0.0,0.0,185.0,105.0,80.0,0.0
4711032,    Unemployed,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
4711032,  Not in the labour force,190.0,35.0,20.0,0.0,85.0,30.0,55.0,65.0
4711032,Participation rate,57.5,0.0,0.0,0.0,71.0,79.3,66.7,0.0
4711032,Employment rate,49.4,0.0,0.0,0.0,59.7,72.4,48.5,0.0
4711032,Unemployment rate,16.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0
4711034,Total - Labour force status,275.0,40.0,40.0,0.0,185.0,85.0,105.0,50.0
4711034,  In the labour force,240.0,30.0,30.0,0.0,180.0,80.0,95.0,30.0
4711034,    Employed,235.0,30.0,25.0,0.0,180.0,80.0,100.0,25.0
4711034,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711034,  Not in the labour force,35.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0
4711034,Participation rate,87.3,75.0,75.0,0.0,97.3,94.1,90.5,60.0
4711034,Employment rate,85.5,75.0,62.5,0.0,97.3,94.1,95.2,50.0
4711034,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711036,Total - Labour force status,210.0,30.0,20.0,0.0,120.0,55.0,65.0,65.0
4711036,  In the labour force,155.0,0.0,0.0,0.0,110.0,45.0,60.0,0.0
4711036,    Employed,145.0,0.0,0.0,0.0,100.0,45.0,55.0,0.0
4711036,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711036,  Not in the labour force,55.0,15.0,15.0,0.0,10.0,10.0,0.0,25.0
4711036,Participation rate,73.8,0.0,0.0,0.0,91.7,81.8,92.3,0.0
4711036,Employment rate,69.0,0.0,0.0,0.0,83.3,81.8,84.6,0.0
4711036,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711041,Total - Labour force status,115.0,0.0,0.0,0.0,60.0,0.0,45.0,45.0
4711041,  In the labour force,65.0,0.0,0.0,0.0,40.0,0.0,35.0,15.0
4711041,    Employed,60.0,0.0,0.0,0.0,35.0,0.0,35.0,15.0
4711041,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711041,  Not in the labour force,50.0,0.0,0.0,0.0,20.0,0.0,0.0,25.0
4711041,Participation rate,56.5,0.0,0.0,0.0,66.7,0.0,77.8,33.3
4711041,Employment rate,52.2,0.0,0.0,0.0,58.3,0.0,77.8,33.3
4711041,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711042,Total - Labour force status,80.0,20.0,0.0,0.0,50.0,0.0,40.0,0.0
4711042,  In the labour force,80.0,20.0,0.0,0.0,45.0,0.0,45.0,0.0
4711042,    Employed,80.0,25.0,0.0,0.0,45.0,0.0,45.0,0.0
4711042,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711042,  Not in the labour force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711042,Participation rate,100.0,100.0,0.0,0.0,90.0,0.0,100.0,0.0
4711042,Employment rate,100.0,100.0,0.0,0.0,90.0,0.0,100.0,0.0
4711042,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711044,Total - Labour force status,335.0,35.0,0.0,0.0,215.0,60.0,155.0,90.0
4711044,  In the labour force,155.0,0.0,0.0,0.0,135.0,50.0,80.0,0.0
4711044,    Employed,135.0,0.0,0.0,0.0,110.0,35.0,75.0,0.0
4711044,    Unemployed,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
4711044,  Not in the labour force,180.0,0.0,0.0,0.0,85.0,0.0,75.0,80.0
4711044,Participation rate,46.3,0.0,0.0,0.0,62.8,83.3,51.6,0.0
4711044,Employment rate,40.3,0.0,0.0,0.0,51.2,58.3,48.4,0.0
4711044,Unemployment rate,16.1,0.0,0.0,0.0,18.5,0.0,0.0,0.0
4711046,Total - Labour force status,465.0,115.0,55.0,60.0,275.0,80.0,200.0,70.0
4711046,  In the labour force,310.0,50.0,0.0,45.0,225.0,65.0,165.0,35.0
4711046,    Employed,285.0,50.0,0.0,45.0,205.0,50.0,155.0,30.0
4711046,    Unemployed,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711046,  Not in the labour force,155.0,65.0,50.0,0.0,50.0,0.0,35.0,40.0
4711046,Participation rate,66.7,43.5,0.0,75.0,81.8,81.2,82.5,50.0
4711046,Employment rate,61.3,43.5,0.0,75.0,74.5,62.5,77.5,42.9
4711046,Unemployment rate,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711048,Total - Labour force status,120.0,0.0,0.0,0.0,65.0,25.0,35.0,55.0
4711048,  In the labour force,60.0,0.0,0.0,0.0,55.0,20.0,35.0,0.0
4711048,    Employed,60.0,0.0,0.0,0.0,55.0,20.0,35.0,0.0
4711048,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711048,  Not in the labour force,60.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
4711048,Participation rate,50.0,0.0,0.0,0.0,84.6,80.0,100.0,0.0
4711048,Employment rate,50.0,0.0,0.0,0.0,84.6,80.0,100.0,0.0
4711048,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711049,Total - Labour force status,1150.0,155.0,125.0,30.0,675.0,370.0,305.0,315.0
4711049,  In the labour force,665.0,100.0,70.0,35.0,550.0,305.0,240.0,0.0
4711049,    Employed,615.0,75.0,50.0,25.0,535.0,295.0,240.0,0.0
4711049,    Unemployed,45.0,25.0,0.0,0.0,10.0,0.0,0.0,0.0
4711049,  Not in the labour force,485.0,60.0,55.0,0.0,125.0,65.0,60.0,300.0
4711049,Participation rate,57.8,64.5,56.0,100.0,81.5,82.4,78.7,0.0
4711049,Employment rate,53.5,48.4,40.0,83.3,79.3,79.7,78.7,0.0
4711049,Unemployment rate,6.8,25.0,0.0,0.0,1.8,0.0,0.0,0.0
4711053,Total - Labour force status,1570.0,200.0,130.0,70.0,960.0,400.0,560.0,415.0
4711053,  In the labour force,1015.0,165.0,90.0,70.0,810.0,390.0,425.0,40.0
4711053,    Employed,935.0,150.0,85.0,60.0,745.0,375.0,370.0,40.0
4711053,    Unemployed,80.0,0.0,0.0,0.0,65.0,0.0,55.0,0.0
4711053,  Not in the labour force,555.0,35.0,35.0,0.0,150.0,0.0,135.0,370.0
4711053,Participation rate,64.6,82.5,69.2,100.0,84.4,97.5,75.9,9.6
4711053,Employment rate,59.6,75.0,65.4,85.7,77.6,93.8,66.1,9.6
4711053,Unemployment rate,7.9,0.0,0.0,0.0,8.0,0.0,12.9,0.0
4711056,Total - Labour force status,240.0,35.0,0.0,30.0,150.0,0.0,145.0,50.0
4711056,  In the labour force,115.0,30.0,0.0,30.0,80.0,0.0,75.0,0.0
4711056,    Employed,115.0,30.0,0.0,30.0,80.0,0.0,70.0,0.0
4711056,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711056,  Not in the labour force,125.0,0.0,0.0,0.0,75.0,0.0,70.0,45.0
4711056,Participation rate,47.9,85.7,0.0,100.0,53.3,0.0,51.7,0.0
4711056,Employment rate,47.9,85.7,0.0,100.0,53.3,0.0,48.3,0.0
4711056,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711059,Total - Labour force status,140.0,20.0,0.0,0.0,120.0,0.0,115.0,0.0
4711059,  In the labour force,135.0,0.0,0.0,0.0,110.0,0.0,110.0,0.0
4711059,    Employed,135.0,0.0,0.0,0.0,115.0,0.0,110.0,0.0
4711059,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711059,  Not in the labour force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711059,Participation rate,96.4,0.0,0.0,0.0,91.7,0.0,95.7,0.0
4711059,Employment rate,96.4,0.0,0.0,0.0,95.8,0.0,95.7,0.0
4711059,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711060,Total - Labour force status,105.0,25.0,30.0,0.0,65.0,40.0,25.0,10.0
4711060,  In the labour force,70.0,0.0,0.0,0.0,65.0,35.0,25.0,0.0
4711060,    Employed,70.0,0.0,0.0,0.0,65.0,40.0,25.0,0.0
4711060,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711060,  Not in the labour force,35.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
4711060,Participation rate,66.7,0.0,0.0,0.0,100.0,87.5,100.0,0.0
4711060,Employment rate,66.7,0.0,0.0,0.0,100.0,100.0,100.0,0.0
4711060,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711064,Total - Labour force status,190.0,0.0,0.0,0.0,140.0,75.0,65.0,25.0
4711064,  In the labour force,125.0,0.0,0.0,0.0,120.0,75.0,50.0,0.0
4711064,    Employed,125.0,0.0,0.0,0.0,115.0,70.0,45.0,0.0
4711064,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711064,  Not in the labour force,65.0,0.0,0.0,0.0,20.0,0.0,20.0,25.0
4711064,Participation rate,65.8,0.0,0.0,0.0,85.7,100.0,76.9,0.0
4711064,Employment rate,65.8,0.0,0.0,0.0,82.1,93.3,69.2,0.0
4711064,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711065,Total - Labour force status,6475.0,1150.0,675.0,475.0,4545.0,1560.0,2990.0,785.0
4711065,  In the labour force,4790.0,725.0,325.0,405.0,3825.0,1390.0,2435.0,245.0
4711065,    Employed,4680.0,665.0,285.0,385.0,3775.0,1365.0,2410.0,235.0
4711065,    Unemployed,110.0,60.0,40.0,20.0,45.0,20.0,25.0,0.0
4711065,  Not in the labour force,1685.0,425.0,350.0,75.0,720.0,170.0,550.0,535.0
4711065,Participation rate,74.0,63.0,48.1,85.3,84.2,89.1,81.4,31.2
4711065,Employment rate,72.3,57.8,42.2,81.1,83.1,87.5,80.6,29.9
4711065,Unemployment rate,2.3,8.3,12.3,4.9,1.2,1.4,1.0,0.0
4711066,Total - Labour force status,180645.0,35940.0,14690.0,21255.0,118885.0,62930.0,55955.0,25820.0
4711066,  In the labour force,129225.0,25045.0,7545.0,17500.0,100225.0,55100.0,45130.0,3950.0
4711066,    Employed,121830.0,21750.0,6300.0,15450.0,96250.0,52460.0,43795.0,3830.0
4711066,    Unemployed,7395.0,3295.0,1250.0,2045.0,3970.0,2640.0,1330.0,125.0
4711066,  Not in the labour force,51420.0,10900.0,7140.0,3755.0,18660.0,7835.0,10825.0,21870.0
4711066,Participation rate,71.5,69.7,51.4,82.3,84.3,87.6,80.7,15.3
4711066,Employment rate,67.4,60.5,42.9,72.7,81.0,83.4,78.3,14.8
4711066,Unemployment rate,5.7,13.2,16.6,11.7,4.0,4.8,2.9,3.2
4711068,Total - Labour force status,5050.0,820.0,415.0,400.0,3735.0,2355.0,1380.0,495.0
4711068,  In the labour force,3990.0,545.0,210.0,340.0,3345.0,2150.0,1190.0,100.0
4711068,    Employed,3815.0,465.0,180.0,285.0,3265.0,2105.0,1160.0,80.0
4711068,    Unemployed,175.0,80.0,25.0,50.0,75.0,50.0,30.0,0.0
4711068,  Not in the labour force,1060.0,270.0,210.0,60.0,395.0,205.0,190.0,395.0
4711068,Participation rate,79.0,66.5,50.6,85.0,89.6,91.3,86.2,20.2
4711068,Employment rate,75.5,56.7,43.4,71.2,87.4,89.4,84.1,16.2
4711068,Unemployment rate,4.4,14.7,11.9,14.7,2.2,2.3,2.5,0.0
4711069,Total - Labour force status,1435.0,195.0,125.0,70.0,1025.0,385.0,635.0,210.0
4711069,  In the labour force,1050.0,85.0,35.0,60.0,860.0,330.0,530.0,100.0
4711069,    Employed,980.0,80.0,30.0,50.0,800.0,295.0,505.0,105.0
4711069,    Unemployed,70.0,0.0,0.0,0.0,60.0,30.0,0.0,0.0
4711069,  Not in the labour force,380.0,105.0,90.0,0.0,165.0,60.0,105.0,110.0
4711069,Participation rate,73.2,43.6,28.0,85.7,83.9,85.7,83.5,47.6
4711069,Employment rate,68.3,41.0,24.0,71.4,78.0,76.6,79.5,50.0
4711069,Unemployment rate,6.7,0.0,0.0,0.0,7.0,9.1,0.0,0.0
4711070,Total - Labour force status,5640.0,1020.0,470.0,545.0,4385.0,2990.0,1390.0,240.0
4711070,  In the labour force,4665.0,760.0,265.0,495.0,3890.0,2685.0,1205.0,15.0
4711070,    Employed,4415.0,640.0,245.0,395.0,3760.0,2560.0,1200.0,20.0
4711070,    Unemployed,255.0,120.0,20.0,100.0,135.0,130.0,0.0,0.0
4711070,  Not in the labour force,975.0,260.0,205.0,50.0,490.0,305.0,190.0,225.0
4711070,Participation rate,82.7,74.5,56.4,90.8,88.7,89.8,86.7,6.2
4711070,Employment rate,78.3,62.7,52.1,72.5,85.7,85.6,86.3,8.3
4711070,Unemployment rate,5.5,15.8,7.5,20.2,3.5,4.8,0.0,0.0
4711072,Total - Labour force status,550.0,85.0,50.0,35.0,410.0,135.0,275.0,60.0
4711072,  In the labour force,355.0,40.0,0.0,35.0,305.0,135.0,170.0,0.0
4711072,    Employed,355.0,45.0,0.0,30.0,305.0,135.0,170.0,0.0
4711072,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711072,  Not in the labour force,200.0,45.0,40.0,0.0,105.0,0.0,105.0,50.0
4711072,Participation rate,64.5,47.1,0.0,100.0,74.4,100.0,61.8,0.0
4711072,Employment rate,64.5,52.9,0.0,85.7,74.4,100.0,61.8,0.0
4711072,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711074,Total - Labour force status,80.0,0.0,0.0,0.0,35.0,0.0,0.0,10.0
4711074,  In the labour force,70.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
4711074,    Employed,70.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
4711074,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711074,  Not in the labour force,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
4711074,Participation rate,87.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0
4711074,Employment rate,87.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0
4711074,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711075,Total - Labour force status,745.0,130.0,85.0,45.0,550.0,405.0,145.0,65.0
4711075,  In the labour force,610.0,95.0,55.0,0.0,495.0,375.0,110.0,30.0
4711075,    Employed,595.0,85.0,55.0,0.0,485.0,370.0,110.0,30.0
4711075,    Unemployed,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711075,  Not in the labour force,135.0,40.0,30.0,0.0,60.0,25.0,35.0,35.0
4711075,Participation rate,81.9,73.1,64.7,0.0,90.0,92.6,75.9,46.2
4711075,Employment rate,79.9,65.4,64.7,0.0,88.2,91.4,75.9,46.2
4711075,Unemployment rate,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711076,Total - Labour force status,185.0,30.0,25.0,0.0,120.0,40.0,75.0,35.0
4711076,  In the labour force,145.0,0.0,0.0,0.0,105.0,40.0,65.0,30.0
4711076,    Employed,145.0,0.0,0.0,0.0,105.0,40.0,70.0,30.0
4711076,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711076,  Not in the labour force,35.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0
4711076,Participation rate,78.4,0.0,0.0,0.0,87.5,100.0,86.7,85.7
4711076,Employment rate,78.4,0.0,0.0,0.0,87.5,100.0,93.3,85.7
4711076,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711077,Total - Labour force status,305.0,20.0,10.0,0.0,265.0,165.0,105.0,20.0
4711077,  In the labour force,265.0,10.0,0.0,0.0,250.0,160.0,85.0,0.0
4711077,    Employed,250.0,10.0,0.0,0.0,240.0,150.0,85.0,0.0
4711077,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711077,  Not in the labour force,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
4711077,Participation rate,86.9,50.0,0.0,0.0,94.3,97.0,81.0,0.0
4711077,Employment rate,82.0,50.0,0.0,0.0,90.6,90.9,81.0,0.0
4711077,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711078,Total - Labour force status,55.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0
4711078,  In the labour force,45.0,0.0,0.0,0.0,45.0,0.0,20.0,0.0
4711078,    Employed,45.0,0.0,0.0,0.0,45.0,0.0,20.0,0.0
4711078,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711078,  Not in the labour force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711078,Participation rate,81.8,0.0,0.0,0.0,90.0,0.0,80.0,0.0
4711078,Employment rate,81.8,0.0,0.0,0.0,90.0,0.0,80.0,0.0
4711078,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711079,Total - Labour force status,335.0,25.0,20.0,0.0,265.0,135.0,130.0,50.0
4711079,  In the labour force,225.0,0.0,0.0,0.0,215.0,120.0,95.0,0.0
4711079,    Employed,230.0,0.0,0.0,0.0,215.0,115.0,100.0,0.0
4711079,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711079,  Not in the labour force,105.0,20.0,15.0,0.0,50.0,15.0,30.0,40.0
4711079,Participation rate,67.2,0.0,0.0,0.0,81.1,88.9,73.1,0.0
4711079,Employment rate,68.7,0.0,0.0,0.0,81.1,85.2,76.9,0.0
4711079,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711091,Total - Labour force status,265.0,65.0,60.0,0.0,165.0,55.0,110.0,30.0
4711091,  In the labour force,230.0,50.0,40.0,0.0,155.0,60.0,100.0,20.0
4711091,    Employed,225.0,45.0,40.0,0.0,155.0,55.0,100.0,20.0
4711091,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711091,  Not in the labour force,35.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0
4711091,Participation rate,86.8,76.9,66.7,0.0,93.9,100.0,90.9,66.7
4711091,Employment rate,84.9,69.2,66.7,0.0,93.9,100.0,90.9,66.7
4711091,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711094,Total - Labour force status,40.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0
4711094,  In the labour force,25.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0
4711094,    Employed,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711094,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711094,  Not in the labour force,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
4711094,Participation rate,62.5,0.0,0.0,0.0,75.0,0.0,50.0,0.0
4711094,Employment rate,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711094,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711096,Total - Labour force status,330.0,30.0,20.0,15.0,235.0,105.0,130.0,65.0
4711096,  In the labour force,300.0,25.0,15.0,10.0,235.0,100.0,130.0,40.0
4711096,    Employed,300.0,30.0,15.0,10.0,235.0,100.0,130.0,40.0
4711096,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711096,  Not in the labour force,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
4711096,Participation rate,90.9,83.3,75.0,66.7,100.0,95.2,100.0,61.5
4711096,Employment rate,90.9,100.0,75.0,66.7,100.0,95.2,100.0,61.5
4711096,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711828,Total - Labour force status,225.0,60.0,30.0,25.0,155.0,110.0,50.0,0.0
4711828,  In the labour force,135.0,15.0,0.0,10.0,125.0,90.0,30.0,0.0
4711828,    Employed,120.0,15.0,0.0,10.0,110.0,80.0,30.0,0.0
4711828,    Unemployed,15.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0
4711828,  Not in the labour force,90.0,45.0,30.0,10.0,35.0,20.0,15.0,10.0
4711828,Participation rate,60.0,25.0,0.0,40.0,80.6,81.8,60.0,0.0
4711828,Employment rate,53.3,25.0,0.0,40.0,71.0,72.7,60.0,0.0
4711828,Unemployment rate,11.1,0.0,0.0,0.0,12.0,11.1,0.0,0.0
4712,Total - Labour force status,17820.0,2590.0,1540.0,1050.0,11720.0,4680.0,7045.0,3510.0
4712,  In the labour force,12195.0,1465.0,625.0,840.0,9590.0,4025.0,5570.0,1140.0
4712,    Employed,11375.0,1245.0,545.0,710.0,9005.0,3730.0,5280.0,1125.0
4712,    Unemployed,820.0,215.0,85.0,130.0,585.0,295.0,290.0,20.0
4712,  Not in the labour force,5620.0,1125.0,915.0,215.0,2130.0,660.0,1470.0,2370.0
4712,Participation rate,68.4,56.6,40.6,80.0,81.8,86.0,79.1,32.5
4712,Employment rate,63.8,48.1,35.4,67.6,76.8,79.7,74.9,32.1
4712,Unemployment rate,6.7,14.7,13.6,15.5,6.1,7.3,5.2,1.8
4712006,Total - Labour force status,1930.0,220.0,125.0,100.0,1125.0,410.0,715.0,585.0
4712006,  In the labour force,1165.0,145.0,60.0,85.0,925.0,375.0,550.0,95.0
4712006,    Employed,1100.0,130.0,55.0,70.0,880.0,350.0,535.0,90.0
4712006,    Unemployed,65.0,20.0,0.0,0.0,35.0,0.0,0.0,0.0
4712006,  Not in the labour force,770.0,75.0,60.0,0.0,205.0,35.0,170.0,495.0
4712006,Participation rate,60.4,65.9,48.0,85.0,82.2,91.5,76.9,16.2
4712006,Employment rate,57.0,59.1,44.0,70.0,78.2,85.4,74.8,15.4
4712006,Unemployment rate,5.6,13.8,0.0,0.0,3.8,0.0,0.0,0.0
4712012,Total - Labour force status,160.0,30.0,0.0,30.0,85.0,30.0,60.0,40.0
4712012,  In the labour force,100.0,35.0,0.0,25.0,65.0,20.0,40.0,0.0
4712012,    Employed,100.0,30.0,0.0,30.0,65.0,20.0,40.0,0.0
4712012,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4712012,  Not in the labour force,55.0,0.0,0.0,0.0,25.0,0.0,20.0,35.0
4712012,Participation rate,62.5,100.0,0.0,83.3,76.5,66.7,66.7,0.0
4712012,Employment rate,62.5,100.0,0.0,100.0,76.5,66.7,66.7,0.0
4712012,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4712016,Total - Labour force status,250.0,40.0,0.0,30.0,145.0,45.0,105.0,60.0
4712016,  In the labour force,175.0,40.0,0.0,35.0,125.0,35.0,85.0,0.0
4712016,    Employed,175.0,35.0,0.0,30.0,120.0,35.0,85.0,0.0
4712016,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4712016,  Not in the labour force,70.0,0.0,0.0,0.0,25.0,0.0,15.0,50.0
4712016,Participation rate,70.0,100.0,0.0,100.0,86.2,77.8,81.0,0.0
4712016,Employment rate,70.0,87.5,0.0,100.0,82.8,77.8,81.0,0.0
4712016,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4712022,Total - Labour force status,105.0,0.0,0.0,0.0,55.0,25.0,25.0,35.0
4712022,  In the labour force,55.0,0.0,0.0,0.0,45.0,25.0,20.0,0.0
4712022,    Employed,40.0,0.0,0.0,0.0,35.0,15.0,20.0,0.0
4712022,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4712022,  Not in the labour force,50.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
4712022,Participation rate,52.4,0.0,0.0,0.0,81.8,100.0,80.0,0.0
4712022,Employment rate,38.1,0.0,0.0,0.0,63.6,60.0,80.0,0.0
4712022,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
