Geography,Labour force ac,Total - Age groups,  15 to 24 years,  25 to 54 years,    25 to 34 years,    35 to 44 years,    45 to 54 years,  55 to 64 years,  65 to 74 years,  75 years and over
5903015,    Unemployed,255.0,110.0,110.0,55.0,30.0,20.0,30.0,0.0,0.0
5903015,  Not in the labour force,2570.0,415.0,545.0,230.0,130.0,185.0,440.0,520.0,655.0
5903015,Participation rate,66.1,65.8,86.5,80.3,90.3,87.7,60.9,10.4,2.3
5903015,Employment rate,62.8,56.7,83.8,75.7,88.0,86.1,57.8,9.6,2.3
5903015,Unemployment rate,5.1,13.9,3.2,5.7,2.6,1.5,4.4,0.0,0.0
5903017,Total - Labour force activity,1085.0,145.0,460.0,80.0,145.0,230.0,265.0,155.0,60.0
5903017,  In the labour force,635.0,80.0,340.0,40.0,115.0,190.0,165.0,35.0,15.0
5903017,    Employed,545.0,70.0,290.0,45.0,90.0,155.0,135.0,35.0,15.0
5903017,    Unemployed,95.0,10.0,50.0,0.0,25.0,30.0,30.0,0.0,0.0
5903017,  Not in the labour force,445.0,60.0,120.0,35.0,30.0,50.0,100.0,120.0,40.0
5903017,Participation rate,58.5,55.2,73.9,50.0,79.3,82.6,62.3,22.6,25.0
5903017,Employment rate,50.2,48.3,63.0,56.2,62.1,67.4,50.9,22.6,25.0
5903017,Unemployment rate,15.0,12.5,14.7,0.0,21.7,15.8,18.2,0.0,0.0
5903019,Total - Labour force activity,265.0,15.0,105.0,25.0,15.0,65.0,85.0,25.0,30.0
5903019,  In the labour force,175.0,10.0,100.0,15.0,15.0,65.0,60.0,0.0,0.0
5903019,    Employed,130.0,15.0,80.0,15.0,15.0,45.0,40.0,0.0,0.0
5903019,    Unemployed,40.0,0.0,25.0,0.0,0.0,15.0,20.0,0.0,0.0
5903019,  Not in the labour force,90.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,30.0
5903019,Participation rate,66.0,66.7,95.2,60.0,100.0,100.0,70.6,0.0,0.0
5903019,Employment rate,49.1,100.0,76.2,60.0,100.0,69.2,47.1,0.0,0.0
5903019,Unemployment rate,22.9,0.0,25.0,0.0,0.0,23.1,33.3,0.0,0.0
5903023,Total - Labour force activity,860.0,105.0,380.0,110.0,125.0,150.0,165.0,120.0,80.0
5903023,  In the labour force,475.0,75.0,280.0,45.0,100.0,130.0,105.0,10.0,0.0
5903023,    Employed,435.0,45.0,270.0,40.0,105.0,125.0,100.0,10.0,10.0
5903023,    Unemployed,45.0,25.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0
5903023,  Not in the labour force,385.0,35.0,105.0,65.0,20.0,20.0,60.0,115.0,80.0
5903023,Participation rate,55.2,71.4,73.7,40.9,80.0,86.7,63.6,8.3,0.0
5903023,Employment rate,50.6,42.9,71.1,36.4,84.0,83.3,60.6,8.3,12.5
5903023,Unemployment rate,9.5,33.3,3.6,0.0,0.0,7.7,0.0,0.0,0.0
5903027,Total - Labour force activity,165.0,0.0,45.0,0.0,15.0,35.0,45.0,50.0,20.0
5903027,  In the labour force,60.0,0.0,45.0,0.0,15.0,35.0,15.0,0.0,0.0
5903027,    Employed,60.0,0.0,45.0,0.0,10.0,30.0,15.0,0.0,0.0
5903027,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5903027,  Not in the labour force,100.0,0.0,0.0,0.0,0.0,0.0,25.0,55.0,20.0
5903027,Participation rate,36.4,0.0,100.0,0.0,0.0,100.0,33.3,0.0,0.0
5903027,Employment rate,36.4,0.0,100.0,0.0,0.0,85.7,33.3,0.0,0.0
5903027,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5903032,Total - Labour force activity,415.0,35.0,145.0,20.0,40.0,80.0,120.0,60.0,55.0
5903032,  In the labour force,195.0,20.0,100.0,15.0,30.0,50.0,55.0,10.0,0.0
5903032,    Employed,170.0,20.0,85.0,15.0,30.0,40.0,50.0,10.0,10.0
5903032,    Unemployed,20.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0
5903032,  Not in the labour force,225.0,15.0,45.0,10.0,10.0,30.0,65.0,50.0,55.0
5903032,Participation rate,47.0,57.1,69.0,75.0,75.0,62.5,45.8,16.7,0.0
5903032,Employment rate,41.0,57.1,58.6,75.0,75.0,50.0,41.7,16.7,18.2
5903032,Unemployment rate,10.3,0.0,15.0,0.0,0.0,30.0,0.0,0.0,0.0
5903039,Total - Labour force activity,1255.0,100.0,655.0,115.0,265.0,275.0,275.0,160.0,70.0
5903039,  In the labour force,815.0,60.0,545.0,95.0,225.0,220.0,175.0,25.0,10.0
5903039,    Employed,715.0,55.0,480.0,70.0,215.0,195.0,135.0,25.0,10.0
5903039,    Unemployed,100.0,0.0,65.0,30.0,10.0,20.0,40.0,0.0,0.0
5903039,  Not in the labour force,445.0,40.0,110.0,15.0,40.0,50.0,105.0,130.0,65.0
5903039,Participation rate,64.9,60.0,83.2,82.6,84.9,80.0,63.6,15.6,14.3
5903039,Employment rate,57.0,55.0,73.3,60.9,81.1,70.9,49.1,15.6,14.3
5903039,Unemployment rate,12.3,0.0,11.9,31.6,4.4,9.1,22.9,0.0,0.0
5903041,Total - Labour force activity,3145.0,400.0,1640.0,445.0,445.0,750.0,540.0,320.0,240.0
5903041,  In the labour force,1935.0,240.0,1335.0,355.0,380.0,595.0,325.0,15.0,20.0
5903041,    Employed,1840.0,210.0,1290.0,340.0,370.0,575.0,300.0,15.0,20.0
5903041,    Unemployed,100.0,30.0,45.0,10.0,15.0,20.0,20.0,0.0,0.0
5903041,  Not in the labour force,1205.0,160.0,305.0,85.0,65.0,155.0,220.0,305.0,220.0
5903041,Participation rate,61.5,60.0,81.4,79.8,85.4,79.3,60.2,4.7,8.3
5903041,Employment rate,58.5,52.5,78.7,76.4,83.1,76.7,55.6,4.7,8.3
5903041,Unemployment rate,5.2,12.5,3.4,2.8,3.9,3.4,6.2,0.0,0.0
5903043,Total - Labour force activity,3160.0,455.0,1635.0,335.0,525.0,775.0,605.0,265.0,185.0
5903043,  In the labour force,2190.0,330.0,1450.0,310.0,465.0,680.0,345.0,40.0,20.0
5903043,    Employed,2090.0,300.0,1405.0,280.0,460.0,665.0,325.0,35.0,20.0
5903043,    Unemployed,95.0,25.0,50.0,30.0,0.0,15.0,20.0,10.0,0.0
5903043,  Not in the labour force,970.0,130.0,185.0,25.0,60.0,95.0,265.0,225.0,170.0
5903043,Participation rate,69.3,72.5,88.7,92.5,88.6,87.7,57.0,15.1,10.8
5903043,Employment rate,66.1,65.9,85.9,83.6,87.6,85.8,53.7,13.2,10.8
5903043,Unemployment rate,4.3,7.6,3.4,9.7,0.0,2.2,5.8,25.0,0.0
5903045,Total - Labour force activity,5935.0,890.0,2860.0,650.0,955.0,1255.0,950.0,680.0,555.0
5903045,  In the labour force,3675.0,675.0,2445.0,530.0,795.0,1115.0,500.0,40.0,10.0
5903045,    Employed,3380.0,600.0,2280.0,490.0,745.0,1040.0,455.0,40.0,10.0
5903045,    Unemployed,290.0,80.0,170.0,40.0,55.0,75.0,40.0,0.0,0.0
5903045,  Not in the labour force,2265.0,215.0,415.0,120.0,160.0,135.0,450.0,645.0,540.0
5903045,Participation rate,61.9,75.8,85.5,81.5,83.2,88.8,52.6,5.9,1.8
5903045,Employment rate,57.0,67.4,79.7,75.4,78.0,82.9,47.9,5.9,1.8
5903045,Unemployment rate,7.9,11.9,7.0,7.5,6.9,6.7,8.0,0.0,0.0
5903047,Total - Labour force activity,1345.0,160.0,735.0,155.0,265.0,315.0,235.0,120.0,90.0
5903047,  In the labour force,890.0,120.0,590.0,95.0,235.0,255.0,150.0,25.0,0.0
5903047,    Employed,805.0,105.0,540.0,90.0,220.0,230.0,125.0,25.0,0.0
5903047,    Unemployed,85.0,10.0,45.0,10.0,10.0,30.0,25.0,0.0,0.0
5903047,  Not in the labour force,460.0,40.0,145.0,55.0,30.0,60.0,80.0,95.0,95.0
5903047,Participation rate,66.2,75.0,80.3,61.3,88.7,81.0,63.8,20.8,0.0
5903047,Employment rate,59.9,65.6,73.5,58.1,83.0,73.0,53.2,20.8,0.0
5903047,Unemployment rate,9.6,8.3,7.6,10.5,4.3,11.8,16.7,0.0,0.0
5903050,Total - Labour force activity,1255.0,125.0,575.0,120.0,195.0,265.0,285.0,135.0,135.0
5903050,  In the labour force,790.0,75.0,530.0,105.0,185.0,230.0,160.0,25.0,0.0
5903050,    Employed,715.0,65.0,465.0,95.0,165.0,210.0,150.0,25.0,10.0
5903050,    Unemployed,80.0,10.0,60.0,10.0,20.0,25.0,10.0,0.0,0.0
5903050,  Not in the labour force,465.0,50.0,50.0,10.0,10.0,30.0,125.0,105.0,130.0
5903050,Participation rate,62.9,60.0,92.2,87.5,94.9,86.8,56.1,18.5,0.0
5903050,Employment rate,57.0,52.0,80.9,79.2,84.6,79.2,52.6,18.5,7.4
5903050,Unemployment rate,10.1,13.3,11.3,9.5,10.8,10.9,6.2,0.0,0.0
5903052,Total - Labour force activity,3610.0,425.0,2060.0,530.0,650.0,880.0,620.0,300.0,205.0
5903052,  In the labour force,2320.0,280.0,1640.0,395.0,555.0,685.0,345.0,40.0,20.0
5903052,    Employed,2145.0,250.0,1515.0,360.0,505.0,650.0,320.0,35.0,20.0
5903052,    Unemployed,175.0,25.0,120.0,35.0,50.0,30.0,25.0,0.0,0.0
5903052,  Not in the labour force,1290.0,145.0,425.0,135.0,95.0,190.0,275.0,260.0,185.0
5903052,Participation rate,64.3,65.9,79.6,74.5,85.4,77.8,55.6,13.3,9.8
5903052,Employment rate,59.4,58.8,73.5,67.9,77.7,73.9,51.6,11.7,9.8
5903052,Unemployment rate,7.5,8.9,7.3,8.9,9.0,4.4,7.2,0.0,0.0
5903056,Total - Labour force activity,2005.0,290.0,1065.0,225.0,450.0,390.0,310.0,220.0,125.0
5903056,  In the labour force,1215.0,155.0,880.0,175.0,365.0,335.0,175.0,10.0,0.0
5903056,    Employed,1155.0,145.0,835.0,170.0,350.0,315.0,170.0,10.0,0.0
5903056,    Unemployed,65.0,10.0,40.0,10.0,15.0,25.0,10.0,0.0,0.0
5903056,  Not in the labour force,790.0,130.0,185.0,50.0,80.0,55.0,135.0,215.0,125.0
5903056,Participation rate,60.6,53.4,82.6,77.8,81.1,85.9,56.5,4.5,0.0
5903056,Employment rate,57.6,50.0,78.4,75.6,77.8,80.8,54.8,4.5,0.0
5903056,Unemployment rate,5.3,6.5,4.5,5.7,4.1,7.5,5.7,0.0,0.0
5903058,Total - Labour force activity,2335.0,295.0,1255.0,235.0,380.0,635.0,415.0,240.0,125.0
5903058,  In the labour force,1635.0,215.0,1105.0,215.0,340.0,550.0,285.0,20.0,0.0
5903058,    Employed,1535.0,190.0,1060.0,200.0,305.0,550.0,275.0,15.0,0.0
5903058,    Unemployed,95.0,30.0,50.0,20.0,35.0,0.0,10.0,0.0,0.0
5903058,  Not in the labour force,700.0,80.0,145.0,25.0,35.0,85.0,135.0,215.0,125.0
5903058,Participation rate,70.0,72.9,88.0,91.5,89.5,86.6,68.7,8.3,0.0
5903058,Employment rate,65.7,64.4,84.5,85.1,80.3,86.6,66.3,6.2,0.0
5903058,Unemployment rate,5.8,14.0,4.5,9.3,10.3,0.0,3.5,0.0,0.0
5903060,Total - Labour force activity,1550.0,175.0,655.0,90.0,200.0,370.0,340.0,230.0,140.0
5903060,  In the labour force,865.0,60.0,535.0,75.0,180.0,275.0,205.0,30.0,40.0
5903060,    Employed,765.0,50.0,485.0,75.0,180.0,235.0,160.0,30.0,35.0
5903060,    Unemployed,100.0,10.0,50.0,0.0,0.0,40.0,40.0,0.0,0.0
5903060,  Not in the labour force,690.0,115.0,125.0,10.0,20.0,95.0,140.0,205.0,105.0
5903060,Participation rate,55.8,34.3,81.7,83.3,90.0,74.3,60.3,13.0,28.6
5903060,Employment rate,49.4,28.6,74.0,83.3,90.0,63.5,47.1,13.0,25.0
5903060,Unemployment rate,11.6,16.7,9.3,0.0,0.0,14.5,19.5,0.0,0.0
5903807,Total - Labour force activity,80.0,20.0,50.0,20.0,10.0,10.0,15.0,0.0,0.0
5903807,  In the labour force,60.0,10.0,35.0,15.0,15.0,10.0,0.0,0.0,0.0
5903807,    Employed,45.0,10.0,30.0,15.0,10.0,10.0,0.0,0.0,0.0
5903807,    Unemployed,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
5903807,  Not in the labour force,30.0,10.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0
5903807,Participation rate,75.0,50.0,70.0,75.0,100.0,100.0,0.0,0.0,0.0
5903807,Employment rate,56.2,50.0,60.0,75.0,100.0,100.0,0.0,0.0,0.0
5903807,Unemployment rate,16.7,100.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0
5905,Total - Labour force activity,25685.0,3325.0,11805.0,2410.0,3760.0,5625.0,4715.0,3225.0,2615.0
5905,  In the labour force,15405.0,2315.0,10125.0,2055.0,3345.0,4725.0,2560.0,345.0,60.0
5905,    Employed,14380.0,2000.0,9565.0,1875.0,3165.0,4520.0,2410.0,345.0,60.0
5905,    Unemployed,1025.0,315.0,560.0,175.0,175.0,210.0,150.0,0.0,0.0
5905,  Not in the labour force,10280.0,1010.0,1675.0,355.0,415.0,895.0,2150.0,2885.0,2555.0
5905,Participation rate,60.0,69.6,85.8,85.3,89.0,84.0,54.3,10.7,2.3
5905,Employment rate,56.0,60.2,81.0,77.8,84.2,80.4,51.1,10.7,2.3
5905,Unemployment rate,6.7,13.6,5.5,8.5,5.2,4.4,5.9,0.0,0.0
5905005,Total - Labour force activity,1570.0,255.0,810.0,135.0,290.0,380.0,250.0,140.0,110.0
5905005,  In the labour force,930.0,175.0,635.0,100.0,245.0,290.0,115.0,10.0,0.0
5905005,    Employed,860.0,140.0,605.0,95.0,235.0,275.0,115.0,0.0,0.0
5905005,    Unemployed,70.0,40.0,30.0,0.0,10.0,15.0,0.0,0.0,0.0
5905005,  Not in the labour force,635.0,75.0,175.0,35.0,45.0,90.0,135.0,135.0,115.0
5905005,Participation rate,59.2,68.6,78.4,74.1,84.5,76.3,46.0,7.1,0.0
5905005,Employment rate,54.8,54.9,74.7,70.4,81.0,72.4,46.0,0.0,0.0
5905005,Unemployment rate,7.5,22.9,4.7,0.0,4.1,5.2,0.0,0.0,0.0
5905009,Total - Labour force activity,890.0,175.0,385.0,85.0,70.0,230.0,150.0,110.0,60.0
5905009,  In the labour force,515.0,110.0,340.0,80.0,60.0,205.0,65.0,0.0,0.0
5905009,    Employed,490.0,95.0,330.0,65.0,60.0,200.0,60.0,0.0,0.0
5905009,    Unemployed,25.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
5905009,  Not in the labour force,375.0,65.0,40.0,10.0,0.0,30.0,95.0,115.0,60.0
5905009,Participation rate,57.9,62.9,88.3,94.1,85.7,89.1,43.3,0.0,0.0
5905009,Employment rate,55.1,54.3,85.7,76.5,85.7,87.0,40.0,0.0,0.0
5905009,Unemployment rate,4.9,13.6,0.0,12.5,0.0,0.0,0.0,0.0,0.0
5905014,Total - Labour force activity,6045.0,765.0,2540.0,595.0,795.0,1150.0,1005.0,790.0,950.0
5905014,  In the labour force,3355.0,555.0,2130.0,515.0,675.0,935.0,570.0,100.0,0.0
5905014,    Employed,3145.0,485.0,2015.0,470.0,635.0,905.0,545.0,100.0,0.0
5905014,    Unemployed,210.0,70.0,115.0,45.0,35.0,30.0,25.0,0.0,0.0
5905014,  Not in the labour force,2695.0,210.0,410.0,80.0,120.0,210.0,440.0,690.0,950.0
5905014,Participation rate,55.5,72.5,83.9,86.6,84.9,81.3,56.7,12.7,0.0
5905014,Employment rate,52.0,63.4,79.3,79.0,79.9,78.7,54.2,12.7,0.0
5905014,Unemployment rate,6.3,12.6,5.4,8.7,5.2,3.2,4.4,0.0,0.0
5905018,Total - Labour force activity,1435.0,225.0,735.0,170.0,235.0,330.0,225.0,120.0,135.0
5905018,  In the labour force,965.0,180.0,630.0,125.0,215.0,285.0,130.0,25.0,0.0
5905018,    Employed,920.0,170.0,590.0,115.0,200.0,280.0,130.0,20.0,0.0
5905018,    Unemployed,50.0,10.0,40.0,10.0,15.0,10.0,0.0,0.0,0.0
5905018,  Not in the labour force,465.0,45.0,100.0,40.0,20.0,45.0,95.0,95.0,125.0
5905018,Participation rate,67.2,80.0,85.7,73.5,91.5,86.4,57.8,20.8,0.0
5905018,Employment rate,64.1,75.6,80.3,67.6,85.1,84.8,57.8,16.7,0.0
5905018,Unemployment rate,5.2,5.6,6.3,8.0,7.0,3.5,0.0,0.0,0.0
5905023,Total - Labour force activity,2645.0,385.0,1520.0,320.0,510.0,695.0,390.0,220.0,135.0
5905023,  In the labour force,1885.0,225.0,1355.0,280.0,440.0,635.0,275.0,30.0,10.0
5905023,    Employed,1715.0,160.0,1260.0,235.0,420.0,610.0,255.0,30.0,10.0
5905023,    Unemployed,170.0,60.0,90.0,40.0,25.0,25.0,15.0,0.0,0.0
5905023,  Not in the labour force,760.0,155.0,170.0,35.0,70.0,60.0,120.0,190.0,125.0
5905023,Participation rate,71.3,58.4,89.1,87.5,86.3,91.4,70.5,13.6,7.4
5905023,Employment rate,64.8,41.6,82.9,73.4,82.4,87.8,65.4,13.6,7.4
5905023,Unemployment rate,9.0,26.7,6.6,14.3,5.7,3.9,5.5,0.0,0.0
5905026,Total - Labour force activity,1630.0,235.0,890.0,145.0,305.0,445.0,245.0,145.0,110.0
5905026,  In the labour force,1105.0,170.0,795.0,135.0,280.0,380.0,110.0,20.0,10.0
5905026,    Employed,1060.0,140.0,785.0,130.0,275.0,380.0,100.0,20.0,10.0
5905026,    Unemployed,45.0,25.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0
5905026,  Not in the labour force,525.0,65.0,95.0,10.0,25.0,60.0,135.0,125.0,100.0
5905026,Participation rate,67.8,72.3,89.3,93.1,91.8,85.4,44.9,13.8,9.1
5905026,Employment rate,65.0,59.6,88.2,89.7,90.2,85.4,40.8,13.8,9.1
5905026,Unemployment rate,4.1,14.7,1.3,7.4,0.0,0.0,9.1,0.0,0.0
5905030,Total - Labour force activity,1245.0,185.0,645.0,80.0,190.0,370.0,205.0,125.0,95.0
5905030,  In the labour force,835.0,135.0,575.0,75.0,175.0,320.0,110.0,0.0,10.0
5905030,    Employed,810.0,125.0,570.0,80.0,175.0,315.0,100.0,10.0,10.0
5905030,    Unemployed,25.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0
5905030,  Not in the labour force,410.0,45.0,70.0,0.0,15.0,45.0,95.0,125.0,80.0
5905030,Participation rate,67.1,73.0,89.1,93.8,92.1,86.5,53.7,0.0,10.5
5905030,Employment rate,65.1,67.6,88.4,100.0,92.1,85.1,48.8,8.0,10.5
5905030,Unemployment rate,3.0,7.4,1.7,0.0,0.0,0.0,9.1,0.0,0.0
5905032,Total - Labour force activity,3315.0,455.0,1350.0,295.0,490.0,565.0,600.0,470.0,440.0
5905032,  In the labour force,1735.0,280.0,1155.0,250.0,440.0,460.0,280.0,20.0,0.0
5905032,    Employed,1600.0,265.0,1055.0,230.0,390.0,435.0,260.0,20.0,0.0
5905032,    Unemployed,140.0,15.0,95.0,20.0,50.0,25.0,20.0,0.0,0.0
5905032,  Not in the labour force,1575.0,175.0,195.0,40.0,55.0,100.0,320.0,450.0,440.0
5905032,Participation rate,52.3,61.5,85.6,84.7,89.8,81.4,46.7,4.3,0.0
5905032,Employment rate,48.3,58.2,78.1,78.0,79.6,77.0,43.3,4.3,0.0
5905032,Unemployment rate,8.1,5.4,8.2,8.0,11.4,5.4,7.1,0.0,0.0
5905037,Total - Labour force activity,500.0,20.0,220.0,35.0,85.0,100.0,110.0,100.0,45.0
5905037,  In the labour force,260.0,0.0,190.0,30.0,85.0,80.0,55.0,10.0,0.0
5905037,    Employed,250.0,10.0,185.0,30.0,85.0,70.0,55.0,0.0,0.0
5905037,    Unemployed,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0
5905037,  Not in the labour force,240.0,15.0,25.0,0.0,10.0,20.0,55.0,90.0,45.0
5905037,Participation rate,52.0,0.0,86.4,85.7,100.0,80.0,50.0,10.0,0.0
5905037,Employment rate,50.0,0.0,84.1,85.7,100.0,70.0,50.0,0.0,0.0
5905037,Unemployment rate,3.8,0.0,5.3,0.0,0.0,12.5,0.0,0.0,0.0
5905042,Total - Labour force activity,540.0,30.0,260.0,75.0,70.0,115.0,90.0,110.0,50.0
5905042,  In the labour force,250.0,15.0,185.0,60.0,50.0,75.0,35.0,10.0,0.0
5905042,    Employed,230.0,15.0,165.0,55.0,40.0,70.0,35.0,15.0,0.0
5905042,    Unemployed,20.0,0.0,20.0,10.0,15.0,10.0,0.0,0.0,0.0
5905042,  Not in the labour force,295.0,15.0,70.0,15.0,15.0,40.0,60.0,95.0,50.0
5905042,Participation rate,46.3,50.0,71.2,80.0,71.4,65.2,38.9,9.1,0.0
5905042,Employment rate,42.6,50.0,63.5,73.3,57.1,60.9,38.9,13.6,0.0
5905042,Unemployment rate,8.0,0.0,10.8,16.7,30.0,13.3,0.0,0.0,0.0
5905050,Total - Labour force activity,1240.0,90.0,395.0,90.0,100.0,205.0,325.0,290.0,140.0
5905050,  In the labour force,580.0,75.0,345.0,75.0,100.0,170.0,150.0,10.0,0.0
5905050,    Employed,540.0,70.0,315.0,70.0,95.0,145.0,140.0,15.0,0.0
5905050,    Unemployed,45.0,10.0,30.0,10.0,10.0,20.0,10.0,0.0,0.0
5905050,  Not in the labour force,660.0,15.0,50.0,15.0,0.0,35.0,175.0,280.0,140.0
5905050,Participation rate,46.8,83.3,87.3,83.3,100.0,82.9,46.2,3.4,0.0
5905050,Employment rate,43.5,77.8,79.7,77.8,95.0,70.7,43.1,5.2,0.0
5905050,Unemployment rate,7.8,13.3,8.7,13.3,10.0,11.8,6.7,0.0,0.0
5905052,Total - Labour force activity,2715.0,300.0,1200.0,225.0,385.0,585.0,615.0,375.0,225.0
5905052,  In the labour force,1690.0,225.0,1035.0,190.0,355.0,490.0,375.0,45.0,0.0
5905052,    Employed,1590.0,215.0,955.0,165.0,340.0,450.0,365.0,50.0,0.0
5905052,    Unemployed,100.0,15.0,75.0,25.0,10.0,40.0,15.0,0.0,0.0
5905052,  Not in the labour force,1025.0,70.0,165.0,40.0,30.0,95.0,240.0,325.0,220.0
5905052,Participation rate,62.2,75.0,86.2,84.4,92.2,83.8,61.0,12.0,0.0
5905052,Employment rate,58.6,71.7,79.6,73.3,88.3,76.9,59.3,13.3,0.0
5905052,Unemployment rate,5.9,6.7,7.2,13.2,2.8,8.2,4.0,0.0,0.0
5905054,Total - Labour force activity,1910.0,200.0,855.0,165.0,230.0,460.0,505.0,230.0,115.0
5905054,  In the labour force,1285.0,150.0,750.0,130.0,220.0,395.0,300.0,65.0,20.0
5905054,    Employed,1170.0,110.0,720.0,135.0,205.0,380.0,260.0,65.0,15.0
5905054,    Unemployed,110.0,40.0,30.0,0.0,10.0,15.0,45.0,0.0,0.0
5905054,  Not in the labour force,625.0,55.0,105.0,30.0,10.0,60.0,205.0,165.0,95.0
5905054,Participation rate,67.3,75.0,87.7,78.8,95.7,85.9,59.4,28.3,17.4
5905054,Employment rate,61.3,55.0,84.2,81.8,89.1,82.6,51.5,28.3,13.0
5905054,Unemployment rate,8.6,26.7,4.0,0.0,4.5,3.8,15.0,0.0,0.0
5907,Total - Labour force activity,67770.0,8005.0,27630.0,6205.0,8915.0,12515.0,12160.0,10320.0,9650.0
5907,  In the labour force,37590.0,5770.0,23515.0,5285.0,7815.0,10415.0,6510.0,1440.0,350.0
5907,    Employed,35090.0,5085.0,22180.0,4910.0,7450.0,9815.0,6135.0,1370.0,320.0
5907,    Unemployed,2495.0,680.0,1340.0,370.0,365.0,600.0,375.0,75.0,25.0
5907,  Not in the labour force,30185.0,2240.0,4115.0,920.0,1095.0,2100.0,5650.0,8880.0,9300.0
5907,Participation rate,55.5,72.1,85.1,85.2,87.7,83.2,53.5,14.0,3.6
5907,Employment rate,51.8,63.5,80.3,79.1,83.6,78.4,50.5,13.3,3.3
5907,Unemployment rate,6.6,11.8,5.7,7.0,4.7,5.8,5.8,5.2,7.1
5907005,Total - Labour force activity,4210.0,350.0,1295.0,315.0,335.0,645.0,910.0,920.0,740.0
5907005,  In the labour force,1845.0,250.0,1100.0,290.0,290.0,515.0,355.0,115.0,20.0
5907005,    Employed,1735.0,235.0,1035.0,275.0,275.0,480.0,340.0,105.0,20.0
5907005,    Unemployed,115.0,15.0,65.0,15.0,20.0,35.0,15.0,10.0,0.0
5907005,  Not in the labour force,2365.0,100.0,190.0,20.0,40.0,125.0,560.0,800.0,720.0
5907005,Participation rate,43.8,71.4,84.9,92.1,86.6,79.8,39.0,12.5,2.7
5907005,Employment rate,41.2,67.1,79.9,87.3,82.1,74.4,37.4,11.4,2.7
5907005,Unemployment rate,6.2,6.0,5.9,5.2,6.9,6.8,4.2,8.7,0.0
5907009,Total - Labour force activity,1110.0,45.0,360.0,90.0,100.0,170.0,215.0,245.0,250.0
5907009,  In the labour force,415.0,30.0,280.0,85.0,90.0,105.0,80.0,20.0,0.0
5907009,    Employed,400.0,30.0,285.0,85.0,90.0,110.0,70.0,15.0,0.0
5907009,    Unemployed,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
5907009,  Not in the labour force,695.0,10.0,75.0,0.0,10.0,60.0,130.0,225.0,245.0
5907009,Participation rate,37.4,66.7,77.8,94.4,90.0,61.8,37.2,8.2,0.0
5907009,Employment rate,36.0,66.7,79.2,94.4,90.0,64.7,32.6,6.1,0.0
5907009,Unemployment rate,3.6,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0
5907014,Total - Labour force activity,3660.0,380.0,1250.0,285.0,420.0,545.0,620.0,710.0,700.0
5907014,  In the labour force,1625.0,295.0,1030.0,220.0,360.0,445.0,250.0,45.0,10.0
5907014,    Employed,1535.0,260.0,990.0,205.0,355.0,420.0,230.0,50.0,10.0
5907014,    Unemployed,90.0,30.0,40.0,10.0,0.0,25.0,15.0,0.0,0.0
5907014,  Not in the labour force,2035.0,90.0,220.0,65.0,55.0,100.0,370.0,660.0,695.0
5907014,Participation rate,44.4,77.6,82.4,77.2,85.7,81.7,40.3,6.3,1.4
5907014,Employment rate,41.9,68.4,79.2,71.9,84.5,77.1,37.1,7.0,1.4
5907014,Unemployment rate,5.5,10.2,3.9,4.5,0.0,5.6,6.0,0.0,0.0
5907022,Total - Labour force activity,1665.0,230.0,715.0,115.0,205.0,395.0,350.0,200.0,160.0
5907022,  In the labour force,1115.0,185.0,635.0,100.0,180.0,355.0,240.0,45.0,10.0
5907022,    Employed,1065.0,165.0,615.0,100.0,175.0,345.0,230.0,50.0,10.0
5907022,    Unemployed,45.0,20.0,20.0,0.0,0.0,15.0,10.0,0.0,0.0
5907022,  Not in the labour force,545.0,50.0,80.0,20.0,25.0,40.0,115.0,155.0,145.0
5907022,Participation rate,67.0,80.4,88.8,87.0,87.8,89.9,68.6,22.5,6.2
5907022,Employment rate,64.0,71.7,86.0,87.0,85.4,87.3,65.7,25.0,6.2
5907022,Unemployment rate,4.0,10.8,3.1,0.0,0.0,4.2,4.2,0.0,0.0
5907024,Total - Labour force activity,2255.0,280.0,830.0,125.0,300.0,405.0,480.0,375.0,290.0
5907024,  In the labour force,1210.0,230.0,665.0,95.0,245.0,320.0,265.0,40.0,10.0
5907024,    Employed,1060.0,165.0,605.0,95.0,230.0,280.0,240.0,40.0,10.0
5907024,    Unemployed,145.0,60.0,60.0,10.0,15.0,45.0,25.0,0.0,0.0
5907024,  Not in the labour force,1050.0,55.0,165.0,25.0,55.0,80.0,215.0,335.0,285.0
5907024,Participation rate,53.7,82.1,80.1,76.0,81.7,79.0,55.2,10.7,3.4
