Geography,Labour Force Ac,Total - Age groups,  15-24 years,    15-19 years,    20-24 years,  25-34 years,  35-44 years,  45-54 years,  55-64 years,  65 years and over
5917040,Total - Labour force activity,13230.0,1910.0,745.0,1165.0,3040.0,2730.0,1805.0,1240.0,2505.0
5917040,  Total labour force,8560.0,1330.0,390.0,940.0,2585.0,2345.0,1555.0,645.0,100.0
5917040,    Employed,7870.0,1165.0,325.0,840.0,2340.0,2220.0,1450.0,590.0,90.0
5917040,    Unemployed,695.0,160.0,60.0,100.0,245.0,125.0,105.0,50.0,10.0
5917040,  Not in the labour force,4665.0,585.0,355.0,225.0,450.0,385.0,255.0,600.0,2400.0
5917040,Participation rate,64.7,69.6,52.3,80.7,85.0,85.9,86.1,52.0,4.0
5917040,Employment rate,59.5,61.0,43.6,72.1,77.0,81.3,80.3,47.6,3.6
5917040,Unemployment rate,8.1,12.0,15.4,10.6,9.5,5.3,6.8,7.8,10.0
5917041,Total - Labour force activity,10340.0,1605.0,895.0,705.0,2190.0,2565.0,1780.0,1015.0,1180.0
5917041,  Total labour force,7455.0,1075.0,490.0,585.0,1895.0,2365.0,1540.0,540.0,45.0
5917041,    Employed,6910.0,840.0,375.0,465.0,1775.0,2255.0,1470.0,520.0,40.0
5917041,    Unemployed,550.0,235.0,120.0,115.0,120.0,105.0,65.0,20.0,0.0
5917041,  Not in the labour force,2880.0,530.0,400.0,125.0,295.0,205.0,240.0,480.0,1130.0
5917041,Participation rate,72.1,67.0,54.7,83.0,86.5,92.2,86.5,53.2,3.8
5917041,Employment rate,66.8,52.3,41.9,66.0,81.1,87.9,82.6,51.2,3.4
5917041,Unemployment rate,7.4,21.9,24.5,19.7,6.3,4.4,4.2,3.7,0.0
5917042,Total - Labour force activity,3550.0,690.0,460.0,230.0,440.0,840.0,795.0,385.0,400.0
5917042,  Total labour force,2500.0,370.0,180.0,190.0,360.0,770.0,710.0,235.0,60.0
5917042,    Employed,2385.0,350.0,170.0,180.0,345.0,735.0,670.0,235.0,60.0
5917042,    Unemployed,110.0,15.0,10.0,10.0,20.0,35.0,40.0,0.0,0.0
5917042,  Not in the labour force,1050.0,320.0,280.0,40.0,80.0,70.0,85.0,150.0,345.0
5917042,Participation rate,70.4,53.6,39.1,82.6,81.8,91.7,89.3,61.0,15.0
5917042,Employment rate,67.2,50.7,37.0,78.3,78.4,87.5,84.3,61.0,15.0
5917042,Unemployment rate,4.4,4.1,5.6,5.3,5.6,4.5,5.6,0.0,0.0
5917044,Total - Labour force activity,13355.0,2060.0,1170.0,895.0,2935.0,3260.0,2215.0,1390.0,1480.0
5917044,  Total labour force,9600.0,1385.0,645.0,735.0,2570.0,2885.0,1900.0,755.0,105.0
5917044,    Employed,8750.0,1150.0,530.0,615.0,2290.0,2720.0,1775.0,715.0,95.0
5917044,    Unemployed,850.0,235.0,115.0,125.0,280.0,165.0,125.0,45.0,0.0
5917044,  Not in the labour force,3755.0,680.0,520.0,160.0,365.0,380.0,320.0,635.0,1375.0
5917044,Participation rate,71.9,67.2,55.1,82.1,87.6,88.5,85.8,54.3,7.1
5917044,Employment rate,65.5,55.8,45.3,68.7,78.0,83.4,80.1,51.4,6.4
5917044,Unemployment rate,8.9,17.0,17.8,17.0,10.9,5.7,6.6,6.0,0.0
5917045,Total - Labour force activity,450.0,30.0,20.0,10.0,85.0,140.0,95.0,30.0,65.0
5917045,  Total labour force,315.0,15.0,10.0,10.0,80.0,125.0,85.0,10.0,10.0
5917045,    Employed,310.0,15.0,0.0,10.0,80.0,120.0,85.0,0.0,10.0
5917045,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5917045,  Not in the labour force,130.0,15.0,15.0,0.0,10.0,20.0,10.0,20.0,60.0
5917045,Participation rate,70.0,50.0,50.0,100.0,94.1,89.3,89.5,33.3,15.4
5917045,Employment rate,68.9,50.0,0.0,100.0,94.1,85.7,89.5,0.0,15.4
5917045,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5917047,Total - Labour force activity,5095.0,710.0,390.0,315.0,975.0,1235.0,915.0,535.0,740.0
5917047,  Total labour force,3535.0,525.0,240.0,285.0,805.0,1135.0,795.0,230.0,45.0
5917047,    Employed,3270.0,445.0,180.0,260.0,735.0,1080.0,750.0,215.0,40.0
5917047,    Unemployed,265.0,80.0,60.0,25.0,65.0,55.0,45.0,10.0,10.0
5917047,  Not in the labour force,1565.0,185.0,150.0,30.0,170.0,95.0,115.0,305.0,690.0
5917047,Participation rate,69.4,73.9,61.5,90.5,82.6,91.9,86.9,43.0,6.1
5917047,Employment rate,64.2,62.7,46.2,82.5,75.4,87.4,82.0,40.2,5.4
5917047,Unemployment rate,7.5,15.2,25.0,8.8,8.1,4.8,5.7,4.3,22.2
5917049,Total - Labour force activity,1150.0,170.0,90.0,85.0,230.0,345.0,215.0,115.0,70.0
5917049,  Total labour force,935.0,100.0,25.0,75.0,230.0,300.0,200.0,90.0,10.0
5917049,    Employed,890.0,90.0,25.0,65.0,210.0,300.0,190.0,90.0,15.0
5917049,    Unemployed,45.0,10.0,0.0,10.0,20.0,0.0,15.0,0.0,0.0
5917049,  Not in the labour force,215.0,75.0,65.0,10.0,0.0,40.0,10.0,25.0,60.0
5917049,Participation rate,81.3,58.8,27.8,88.2,100.0,87.0,93.0,78.3,14.3
5917049,Employment rate,77.4,52.9,27.8,76.5,91.3,87.0,88.4,78.3,21.4
5917049,Unemployment rate,4.8,10.0,0.0,13.3,8.7,0.0,7.5,0.0,0.0
5917051,Total - Labour force activity,8880.0,1265.0,745.0,520.0,1675.0,2255.0,1475.0,895.0,1320.0
5917051,  Total labour force,6065.0,855.0,425.0,430.0,1485.0,1965.0,1215.0,455.0,85.0
5917051,    Employed,5540.0,720.0,340.0,375.0,1360.0,1830.0,1140.0,420.0,75.0
5917051,    Unemployed,520.0,135.0,80.0,55.0,125.0,135.0,75.0,30.0,15.0
5917051,  Not in the labour force,2820.0,410.0,320.0,85.0,190.0,285.0,265.0,440.0,1235.0
5917051,Participation rate,68.3,67.6,57.0,82.7,88.7,87.1,82.4,50.8,6.4
5917051,Employment rate,62.4,56.9,45.6,72.1,81.2,81.2,77.3,46.9,5.7
5917051,Unemployment rate,8.6,15.8,18.8,12.8,8.4,6.9,6.2,6.6,17.6
5917055,Total - Labour force activity,150.0,0.0,0.0,0.0,15.0,45.0,45.0,40.0,0.0
5917055,  Total labour force,75.0,0.0,0.0,0.0,10.0,20.0,40.0,0.0,0.0
5917055,    Employed,45.0,0.0,0.0,0.0,15.0,20.0,10.0,0.0,0.0
5917055,    Unemployed,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
5917055,  Not in the labour force,75.0,0.0,0.0,0.0,0.0,30.0,10.0,40.0,0.0
5917055,Participation rate,50.0,0.0,0.0,0.0,66.7,44.4,88.9,0.0,0.0
5917055,Employment rate,30.0,0.0,0.0,0.0,100.0,44.4,22.2,0.0,0.0
5917055,Unemployment rate,33.3,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0
5917801,Total - Labour force activity,175.0,50.0,20.0,35.0,45.0,35.0,25.0,10.0,15.0
5917801,  Total labour force,85.0,20.0,10.0,15.0,25.0,20.0,10.0,0.0,0.0
5917801,    Employed,55.0,10.0,10.0,10.0,20.0,0.0,10.0,0.0,0.0
5917801,    Unemployed,25.0,15.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0
5917801,  Not in the labour force,95.0,30.0,15.0,15.0,20.0,10.0,10.0,10.0,10.0
5917801,Participation rate,48.6,40.0,50.0,42.9,55.6,57.1,40.0,0.0,0.0
5917801,Employment rate,31.4,20.0,50.0,28.6,44.4,0.0,40.0,0.0,0.0
5917801,Unemployment rate,29.4,75.0,0.0,66.7,0.0,50.0,100.0,0.0,0.0
5917803,Total - Labour force activity,1200.0,135.0,85.0,50.0,150.0,175.0,145.0,220.0,375.0
5917803,  Total labour force,495.0,50.0,10.0,40.0,75.0,145.0,105.0,90.0,30.0
5917803,    Employed,395.0,25.0,10.0,15.0,50.0,130.0,95.0,75.0,25.0
5917803,    Unemployed,105.0,25.0,0.0,25.0,25.0,15.0,10.0,10.0,0.0
5917803,  Not in the labour force,705.0,80.0,70.0,10.0,80.0,35.0,40.0,130.0,345.0
5917803,Participation rate,41.2,37.0,11.8,80.0,50.0,82.9,72.4,40.9,8.0
5917803,Employment rate,32.9,18.5,11.8,30.0,33.3,74.3,65.5,34.1,6.7
5917803,Unemployment rate,21.2,50.0,0.0,62.5,33.3,10.3,9.5,11.1,0.0
5917809,Total - Labour force activity,60.0,10.0,0.0,0.0,15.0,10.0,10.0,0.0,10.0
5917809,  Total labour force,30.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0
5917809,    Employed,25.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0
5917809,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5917809,  Not in the labour force,25.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0
5917809,Participation rate,50.0,100.0,0.0,0.0,66.7,100.0,100.0,0.0,100.0
5917809,Employment rate,41.7,0.0,0.0,0.0,66.7,100.0,100.0,0.0,0.0
5917809,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5917812,Total - Labour force activity,1520.0,205.0,90.0,115.0,315.0,240.0,170.0,215.0,375.0
5917812,  Total labour force,795.0,100.0,20.0,75.0,260.0,200.0,145.0,85.0,0.0
5917812,    Employed,710.0,75.0,10.0,70.0,205.0,195.0,140.0,90.0,0.0
5917812,    Unemployed,85.0,20.0,15.0,10.0,55.0,10.0,0.0,0.0,0.0
5917812,  Not in the labour force,730.0,105.0,70.0,40.0,55.0,35.0,30.0,130.0,375.0
5917812,Participation rate,52.3,48.8,22.2,65.2,82.5,83.3,85.3,39.5,0.0
5917812,Employment rate,46.7,36.6,11.1,60.9,65.1,81.2,82.4,41.9,0.0
5917812,Unemployment rate,10.7,20.0,75.0,13.3,21.2,5.0,0.0,0.0,0.0
5917815,Total - Labour force activity,55.0,15.0,0.0,10.0,15.0,15.0,0.0,0.0,0.0
5917815,  Total labour force,40.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0
5917815,    Employed,35.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0
5917815,    Unemployed,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
5917815,  Not in the labour force,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5917815,Participation rate,72.7,66.7,0.0,100.0,66.7,66.7,0.0,0.0,0.0
5917815,Employment rate,63.6,0.0,0.0,100.0,66.7,66.7,0.0,0.0,0.0
5917815,Unemployment rate,25.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
5917817,Total - Labour force activity,80.0,10.0,0.0,10.0,10.0,25.0,0.0,10.0,15.0
5917817,  Total labour force,50.0,10.0,10.0,0.0,10.0,25.0,10.0,0.0,0.0
5917817,    Employed,30.0,0.0,0.0,0.0,10.0,15.0,10.0,0.0,0.0
5917817,    Unemployed,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
5917817,  Not in the labour force,35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
5917817,Participation rate,62.5,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0
5917817,Employment rate,37.5,0.0,0.0,0.0,100.0,60.0,0.0,0.0,0.0
5917817,Unemployment rate,30.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
5917818,Total - Labour force activity,30.0,10.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0
5917818,  Total labour force,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
5917818,    Employed,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
5917818,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5917818,  Not in the labour force,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0
5917818,Participation rate,50.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0
5917818,Employment rate,50.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0
5917818,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5919,Total - Labour force activity,55240.0,8215.0,4890.0,3320.0,8600.0,11860.0,9445.0,6875.0,10240.0
5919,  Total labour force,33780.0,5095.0,2480.0,2615.0,7010.0,10010.0,7725.0,3130.0,805.0
5919,    Employed,30290.0,4190.0,2015.0,2175.0,6135.0,9160.0,7230.0,2845.0,715.0
5919,    Unemployed,3490.0,900.0,460.0,440.0,875.0,845.0,495.0,285.0,85.0
5919,  Not in the labour force,21460.0,3115.0,2410.0,705.0,1585.0,1845.0,1725.0,3745.0,9435.0
5919,Participation rate,61.2,62.0,50.7,78.8,81.5,84.4,81.8,45.5,7.9
5919,Employment rate,54.8,51.0,41.2,65.5,71.3,77.2,76.5,41.4,7.0
5919,Unemployment rate,10.3,17.7,18.5,16.8,12.5,8.4,6.4,9.1,10.6
5919008,Total - Labour force activity,19815.0,3225.0,1850.0,1375.0,2975.0,4085.0,3560.0,2525.0,3440.0
5919008,  Total labour force,12640.0,2225.0,1030.0,1195.0,2445.0,3475.0,2980.0,1250.0,265.0
5919008,    Employed,11415.0,1885.0,835.0,1050.0,2145.0,3205.0,2780.0,1175.0,225.0
5919008,    Unemployed,1225.0,340.0,190.0,145.0,295.0,265.0,205.0,75.0,40.0
5919008,  Not in the labour force,7170.0,1000.0,825.0,180.0,530.0,605.0,580.0,1280.0,3170.0
5919008,Participation rate,63.8,69.0,55.7,86.9,82.2,85.1,83.7,49.5,7.7
5919008,Employment rate,57.6,58.4,45.1,76.4,72.1,78.5,78.1,46.5,6.5
5919008,Unemployment rate,9.7,15.3,18.4,12.1,12.1,7.6,6.9,6.0,15.1
5919012,Total - Labour force activity,3610.0,490.0,240.0,250.0,630.0,585.0,420.0,380.0,1095.0
5919012,  Total labour force,1830.0,300.0,130.0,165.0,510.0,485.0,290.0,220.0,35.0
5919012,    Employed,1570.0,235.0,100.0,135.0,455.0,420.0,250.0,180.0,30.0
5919012,    Unemployed,255.0,65.0,35.0,30.0,55.0,60.0,35.0,35.0,10.0
5919012,  Not in the labour force,1775.0,195.0,115.0,80.0,120.0,105.0,130.0,165.0,1060.0
5919012,Participation rate,50.7,61.2,54.2,66.0,81.0,82.9,69.0,57.9,3.2
5919012,Employment rate,43.5,48.0,41.7,54.0,72.2,71.8,59.5,47.4,2.7
5919012,Unemployment rate,13.9,21.7,26.9,18.2,10.8,12.4,12.1,15.9,28.6
5919014,Total - Labour force activity,6080.0,720.0,450.0,270.0,725.0,1235.0,1200.0,855.0,1350.0
5919014,  Total labour force,3605.0,470.0,245.0,225.0,595.0,1020.0,1000.0,385.0,140.0
5919014,    Employed,3275.0,355.0,190.0,165.0,550.0,965.0,960.0,325.0,105.0
5919014,    Unemployed,335.0,110.0,55.0,60.0,40.0,55.0,40.0,60.0,30.0
5919014,  Not in the labour force,2470.0,245.0,205.0,45.0,130.0,215.0,200.0,470.0,1215.0
5919014,Participation rate,59.3,65.3,54.4,83.3,82.1,82.6,83.3,45.0,10.4
5919014,Employment rate,53.9,49.3,42.2,61.1,75.9,78.1,80.0,38.0,7.8
5919014,Unemployment rate,9.3,23.4,22.4,26.7,6.7,5.4,4.0,15.6,21.4
5919016,Total - Labour force activity,2160.0,390.0,220.0,170.0,345.0,470.0,345.0,275.0,335.0
5919016,  Total labour force,1290.0,245.0,95.0,145.0,270.0,375.0,255.0,110.0,30.0
5919016,    Employed,1160.0,220.0,85.0,130.0,240.0,330.0,245.0,100.0,20.0
5919016,    Unemployed,135.0,25.0,10.0,10.0,30.0,50.0,15.0,0.0,0.0
5919016,  Not in the labour force,865.0,145.0,120.0,25.0,70.0,90.0,85.0,170.0,300.0
5919016,Participation rate,59.7,62.8,43.2,85.3,78.3,79.8,73.9,40.0,9.0
5919016,Employment rate,53.7,56.4,38.6,76.5,69.6,70.2,71.0,36.4,6.0
5919016,Unemployment rate,10.5,10.2,10.5,6.9,11.1,13.3,5.9,0.0,0.0
5919021,Total - Labour force activity,5010.0,685.0,415.0,270.0,870.0,1045.0,795.0,555.0,1055.0
5919021,  Total labour force,3005.0,420.0,220.0,200.0,745.0,950.0,625.0,185.0,75.0
5919021,    Employed,2705.0,335.0,180.0,155.0,655.0,885.0,595.0,160.0,70.0
5919021,    Unemployed,295.0,85.0,40.0,45.0,85.0,65.0,30.0,25.0,0.0
5919021,  Not in the labour force,2005.0,265.0,190.0,75.0,125.0,90.0,170.0,375.0,980.0
5919021,Participation rate,60.0,61.3,53.0,74.1,85.6,90.9,78.6,33.3,7.1
5919021,Employment rate,54.0,48.9,43.4,57.4,75.3,84.7,74.8,28.8,6.6
5919021,Unemployment rate,9.8,20.2,18.2,22.5,11.4,6.8,4.8,13.5,0.0
5919031,Total - Labour force activity,2495.0,330.0,205.0,125.0,360.0,625.0,460.0,345.0,370.0
5919031,  Total labour force,1535.0,205.0,110.0,90.0,310.0,500.0,380.0,120.0,10.0
5919031,    Employed,1360.0,180.0,95.0,80.0,255.0,470.0,335.0,110.0,10.0
5919031,    Unemployed,175.0,30.0,20.0,10.0,55.0,30.0,50.0,10.0,0.0
5919031,  Not in the labour force,965.0,125.0,95.0,30.0,50.0,125.0,80.0,225.0,355.0
5919031,Participation rate,61.5,62.1,53.7,72.0,86.1,80.0,82.6,34.8,2.7
5919031,Employment rate,54.5,54.5,46.3,64.0,70.8,75.2,72.8,31.9,2.7
5919031,Unemployment rate,11.4,14.6,18.2,11.1,17.7,6.0,13.2,8.3,0.0
5919045,Total - Labour force activity,11005.0,1385.0,930.0,455.0,1710.0,2615.0,1840.0,1420.0,2030.0
5919045,  Total labour force,6925.0,800.0,440.0,355.0,1440.0,2290.0,1595.0,640.0,170.0
5919045,    Employed,6380.0,685.0,380.0,305.0,1300.0,2110.0,1525.0,585.0,170.0
5919045,    Unemployed,545.0,115.0,60.0,55.0,135.0,175.0,70.0,50.0,0.0
5919045,  Not in the labour force,4075.0,585.0,485.0,95.0,270.0,335.0,245.0,780.0,1860.0
5919045,Participation rate,62.9,57.8,47.3,78.0,84.2,87.6,86.7,45.1,8.4
5919045,Employment rate,58.0,49.5,40.9,67.0,76.0,80.7,82.9,41.2,8.4
5919045,Unemployment rate,7.9,14.4,13.6,15.5,9.4,7.6,4.4,7.8,0.0
5919047,Total - Labour force activity,3055.0,440.0,270.0,170.0,520.0,740.0,580.0,350.0,425.0
5919047,  Total labour force,2120.0,295.0,160.0,135.0,465.0,655.0,455.0,180.0,60.0
5919047,    Employed,1880.0,245.0,130.0,115.0,380.0,600.0,425.0,165.0,65.0
5919047,    Unemployed,235.0,50.0,35.0,20.0,85.0,55.0,30.0,15.0,0.0
5919047,  Not in the labour force,940.0,145.0,110.0,35.0,50.0,80.0,125.0,175.0,365.0
5919047,Participation rate,69.4,67.0,59.3,79.4,89.4,88.5,78.4,51.4,14.1
5919047,Employment rate,61.5,55.7,48.1,67.6,73.1,81.1,73.3,47.1,15.3
5919047,Unemployment rate,11.1,16.9,21.9,14.8,18.3,8.4,6.6,8.3,0.0
5919801,Total - Labour force activity,95.0,25.0,10.0,10.0,20.0,30.0,10.0,0.0,0.0
5919801,  Total labour force,60.0,10.0,0.0,0.0,10.0,25.0,0.0,10.0,0.0
5919801,    Employed,40.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0
5919801,    Unemployed,20.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0
5919801,  Not in the labour force,35.0,20.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0
5919801,Participation rate,63.2,40.0,0.0,0.0,50.0,83.3,0.0,0.0,0.0
5919801,Employment rate,42.1,0.0,0.0,0.0,50.0,66.7,0.0,0.0,0.0
5919801,Unemployment rate,33.3,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
5919802,Total - Labour force activity,20.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0
5919802,  Total labour force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5919802,    Employed,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
5919802,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5919802,  Not in the labour force,15.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
5919802,Participation rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5919802,Employment rate,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
5919802,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5919803,Total - Labour force activity,60.0,15.0,10.0,10.0,15.0,10.0,0.0,10.0,10.0
5919803,  Total labour force,25.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0
5919803,    Employed,15.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0
5919803,    Unemployed,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
5919803,  Not in the labour force,35.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0
5919803,Participation rate,41.7,66.7,0.0,100.0,66.7,0.0,0.0,0.0,0.0
5919803,Employment rate,25.0,0.0,0.0,0.0,66.7,100.0,0.0,0.0,0.0
5919803,Unemployment rate,40.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
5919804,Total - Labour force activity,350.0,90.0,55.0,30.0,90.0,90.0,45.0,15.0,30.0
5919804,  Total labour force,160.0,30.0,15.0,20.0,50.0,45.0,25.0,10.0,10.0
5919804,    Employed,100.0,10.0,10.0,0.0,30.0,25.0,20.0,10.0,0.0
5919804,    Unemployed,65.0,20.0,10.0,15.0,20.0,20.0,10.0,0.0,0.0
5919804,  Not in the labour force,190.0,60.0,45.0,15.0,40.0,40.0,20.0,0.0,25.0
5919804,Participation rate,45.7,33.3,27.3,66.7,55.6,50.0,55.6,66.7,33.3
5919804,Employment rate,28.6,11.1,18.2,0.0,33.3,27.8,44.4,66.7,0.0
5919804,Unemployment rate,40.6,66.7,66.7,75.0,40.0,44.4,40.0,0.0,0.0
5919807,Total - Labour force activity,1090.0,300.0,175.0,120.0,230.0,245.0,135.0,105.0,85.0
5919807,  Total labour force,395.0,55.0,20.0,40.0,105.0,130.0,70.0,25.0,10.0
5919807,    Employed,255.0,25.0,10.0,15.0,60.0,85.0,60.0,20.0,10.0
5919807,    Unemployed,135.0,30.0,10.0,30.0,45.0,45.0,10.0,0.0,0.0
5919807,  Not in the labour force,695.0,245.0,155.0,85.0,125.0,110.0,65.0,75.0,75.0
5919807,Participation rate,36.2,18.3,11.4,33.3,45.7,53.1,51.9,23.8,11.8
5919807,Employment rate,23.4,8.3,5.7,12.5,26.1,34.7,44.4,19.0,11.8
5919807,Unemployment rate,34.2,54.5,50.0,75.0,42.9,34.6,14.3,0.0,0.0
5919809,Total - Labour force activity,140.0,40.0,20.0,15.0,30.0,35.0,20.0,0.0,10.0
5919809,  Total labour force,55.0,0.0,0.0,0.0,10.0,20.0,15.0,10.0,0.0
5919809,    Employed,40.0,10.0,0.0,10.0,10.0,15.0,10.0,0.0,0.0
5919809,    Unemployed,15.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0
5919809,  Not in the labour force,85.0,30.0,15.0,10.0,20.0,15.0,10.0,0.0,10.0
5919809,Participation rate,39.3,0.0,0.0,0.0,33.3,57.1,75.0,0.0,0.0
5919809,Employment rate,28.6,25.0,0.0,66.7,33.3,42.9,50.0,0.0,0.0
5919809,Unemployment rate,27.3,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0
5919814,Total - Labour force activity,105.0,30.0,15.0,15.0,25.0,15.0,15.0,10.0,10.0
5919814,  Total labour force,70.0,15.0,10.0,10.0,20.0,15.0,10.0,10.0,0.0
5919814,    Employed,50.0,10.0,0.0,0.0,15.0,10.0,10.0,0.0,0.0
5919814,    Unemployed,20.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
5919814,  Not in the labour force,30.0,15.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0
5919814,Participation rate,66.7,50.0,66.7,66.7,80.0,100.0,66.7,100.0,0.0
5919814,Employment rate,47.6,33.3,0.0,0.0,60.0,66.7,66.7,0.0,0.0
5919814,Unemployment rate,28.6,0.0,0.0,0.0,0.0,66.7,0.0,100.0,0.0
5919816,Total - Labour force activity,45.0,10.0,10.0,0.0,15.0,10.0,0.0,10.0,0.0
5919816,  Total labour force,25.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
5919816,    Employed,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
5919816,    Unemployed,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
5919816,  Not in the labour force,20.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
5919816,Participation rate,55.6,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0
5919816,Employment rate,33.3,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0
5919816,Unemployment rate,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
5921,Total - Labour force activity,97385.0,14010.0,7610.0,6400.0,15200.0,19730.0,16005.0,12290.0,20165.0
5921,  Total labour force,59550.0,9350.0,4020.0,5330.0,12825.0,17315.0,13285.0,5680.0,1090.0
5921,    Employed,52430.0,7595.0,3175.0,4420.0,11010.0,15550.0,12215.0,5045.0,1010.0
5921,    Unemployed,7115.0,1755.0,840.0,910.0,1815.0,1765.0,1070.0,630.0,75.0
5921,  Not in the labour force,37840.0,4660.0,3585.0,1070.0,2370.0,2405.0,2715.0,6610.0,19075.0
5921,Participation rate,61.1,66.7,52.8,83.3,84.4,87.8,83.0,46.2,5.4
5921,Employment rate,53.8,54.2,41.7,69.1,72.4,78.8,76.3,41.0,5.0
5921,Unemployment rate,11.9,18.8,20.9,17.1,14.2,10.2,8.1,11.1,6.9
5921007,Total - Labour force activity,55250.0,9220.0,4750.0,4465.0,9770.0,11565.0,8935.0,5925.0,9835.0
5921007,  Total labour force,35655.0,6165.0,2495.0,3670.0,8265.0,10110.0,7420.0,3135.0,555.0
5921007,    Employed,31255.0,4980.0,1960.0,3015.0,7080.0,9000.0,6880.0,2800.0,515.0
5921007,    Unemployed,4400.0,1185.0,530.0,655.0,1185.0,1110.0,540.0,330.0,40.0
5921007,  Not in the labour force,19605.0,3055.0,2260.0,790.0,1505.0,1460.0,1515.0,2790.0,9275.0
5921007,Participation rate,64.5,66.9,52.5,82.2,84.6,87.4,83.0,52.9,5.6
5921007,Employment rate,56.6,54.0,41.3,67.5,72.5,77.8,77.0,47.3,5.2
5921007,Unemployment rate,12.3,19.2,21.2,17.8,14.3,11.0,7.3,10.5,7.2
5921012,Total - Labour force activity,11880.0,1440.0,870.0,570.0,1845.0,2705.0,2275.0,1625.0,1985.0
5921012,  Total labour force,7685.0,890.0,420.0,470.0,1555.0,2390.0,1910.0,800.0,135.0
5921012,    Employed,6850.0,695.0,315.0,375.0,1345.0,2190.0,1765.0,730.0,125.0
5921012,    Unemployed,835.0,195.0,100.0,95.0,210.0,200.0,145.0,70.0,10.0
5921012,  Not in the labour force,4195.0,550.0,455.0,100.0,290.0,310.0,365.0,825.0,1850.0
5921012,Participation rate,64.7,61.8,48.3,82.5,84.3,88.4,84.0,49.2,6.8
5921012,Employment rate,57.7,48.3,36.2,65.8,72.9,81.0,77.6,44.9,6.3
5921012,Unemployment rate,10.9,21.9,23.8,20.2,13.5,8.4,7.6,8.8,7.4
